st_name,cofid,gas-ads
linker109_N_linker58_CH_gis_relaxed_interp_3,NC(N)(N)N.[CH]c1cnc([CH])cn1&&gis.cat2,4.0349366066
linker110_CH_linker107_N_pts_relaxed,[CH]C12CC3([CH])CC([CH])(C1)CC([CH])(C2)C3.Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N&&pts.cat0,4.0298487338
linker106_CH_linker81_N_dei-z_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2N)c(N)c([CH])c1N.Nc1ccc(N)nn1&&dei-z.cat0,4.4363028318
linker102_NH_linker60_CH2_dia_relaxed_interp_2,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3C2)c2cc([NH])ccc2Cc2ccc([NH])cc21.[CH2]c1nc(C)c([CH2])nc1C&&dia.cat1,4.0154931445
linker111_C_linker108_C_asv_relaxed,C[Si](C)(C)C.Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43&&asv.cat0,4.2169138304
linker98_C_linker79_C_sql_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ncc(C)c(C2CC2)n1&&sql.cat0,4.0876998408
linker98_N_linker77_CH_lvt_relaxed_interp_4,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1ncc([CH])c(C)n1&&lvt.cat3,4.197004246
linker96_C_linker59_C_hca_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1cnc(C)c(C)n1&&hca.cat0,4.3278251915
linker108_CH2_linker31_NH_lvt_relaxed,[CH2]c1cc([CH2])c2ccc3c([CH2])cc([CH2])c4ccc1c2c43.Cc1cc([NH])cnc1-c1ncc([NH])cc1C&&lvt.cat0,4.292004851
linker111_C_linker95_C_xux_relaxed_interp_2,C[Si](C)(C)C.Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1&&xux.cat1,4.2878083069
linker93_CH_linker95_N_etg_relaxed_interp_2,[CH]c1ccc(N(c2ccc([CH])cc2)c2ccc([CH])cc2)cc1.Nc1ccc(C#Cc2cc(C#Cc3ccc(N)cc3)cc(C#Cc3ccc(N)cc3)c2)cc1&&etg.cat1,4.5008791365
linker99_N_linker48_CH_lvt_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1ccc([CH])c2nc(C)c(C)nc12&&lvt.cat0,4.0485749079
linker96_C_linker46_C_hca_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1cnc2c(C)ccc(C)c2n1&&hca.cat0,4.2498961883
linker109_N_linker78_CH_npo_relaxed,NC(N)(N)N.[CH]c1ncc([CH])c(OC)n1&&npo.cat0,4.9148419236
linker110_C_linker87_C_crb_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1ccc(C)cc1&&crb.cat0,4.5577582103
linker103_CO_linker40_NH_dia_relaxed,O=Cc1ccc2c(c1)C1(c3cc(C=O)ccc3-2)c2cc(C=O)ccc2-c2ccc(C=O)cc21.[NH]c1cnc2c(c1)C(=O)C(=O)c1cc([NH])cnc1-2&&dia.cat0,4.2015129421
linker103_N_linker5_CH_sra_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cc(C)c([CH])c(C)c1&&sra.cat0,4.3506499228
linker101_CH_linker46_N_rho_relaxed,[CH]c1cc([CH])c(N)c(-c2cc([CH])cc([CH])c2N)c1.Cc1cnc2c(N)ccc(N)c2n1&&rho.cat0,4.0257113939
linker95_CO_linker92_NH_siy_relaxed_interp_2,O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1.[NH]c1cc([NH])cc([NH])c1&&siy.cat1,4.6924216862
linker100_CH_linker96_N_bor_relaxed,[CH]c1cc([CH])c(O)c(-c2cc([CH])cc([CH])c2O)c1.Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)n2)cc1&&bor.cat0,4.0182446914
linker94_C_linker95_C_nof_relaxed_interp_3,Cc1ccc(-c2cccc(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1.Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1&&nof.cat2,4.7061071408
linker98_N_linker1_CH_nbo_relaxed_interp_2,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1ccc([CH])c(N)c1&&nbo.cat1,4.353719043
linker98_C_linker25_C_nbo_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1&&nbo.cat0,4.7042305986
linker93_C_linker95_C_ptd_relaxed,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1.Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1&&ptd.cat0,4.6053008955
linker107_CH_linker52_N_rhr_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2)cc([CH])c1N.COc1cnc2c(N)ccc(N)c2n1&&rhr.cat0,4.065127986
linker103_CH_linker59_N_dft_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Cc1nc(N)cnc1N&&dft.cat0,4.0832352702
linker105_N_linker74_CH_lvt_relaxed_interp_3,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.[CH]c1cnc([CH])c(C(=O)[O-])n1&&lvt.cat2,4.468948316
linker102_N_linker94_CH_bex_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1ccc(-c2cccc(-c3ccc([CH])cc3)c2-c2ccc([CH])cc2)cc1&&bex.cat0,4.5539359529
linker101_C_linker45_C_uoo_relaxed,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1ccc(C)c2nccnc12&&uoo.cat0,4.3684112788
linker94_C_linker74_C_hcb_relaxed,Cc1ccc(-c2cccc(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1.Cc1cnc(C)c(C(=O)[O-])n1&&hcb.cat0,4.0408129065
linker101_C_linker33_C_kgm_relaxed,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1cc2ccc3cc(C)c(C)nc3c2nc1C&&kgm.cat0,4.8337762064
linker98_N_linker82_CH_lvt_relaxed_interp_2,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1cc(C)c([CH])nn1&&lvt.cat1,4.757682236
linker110_C_linker59_C_mon_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cnc(C)c(C)n1&&mon.cat0,4.3390837883
linker99_C_linker15_C_kgm_relaxed,CC1(C)C=C(c2ccccc2)CC(C)(C)C1.Cc1ccc(-c2ccc(C)cc2N)cc1&&kgm.cat0,4.7466554509
linker103_N_linker15_CH_unc_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc(-c2ccc([CH])cc2N)cc1&&unc.cat0,4.8777466154
linker103_CH_linker77_N_irl_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Cc1nc(N)ncc1N&&irl.cat0,4.1904440214
linker108_CH_linker72_N_kgm_relaxed,[CH]c1cc([CH])c2ccc3c([CH])cc([CH])c4ccc1c2c43.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&kgm.cat0,4.3153412237
linker95_CH_linker91_N_xaa_relaxed,[CH]c1ccc(C#Cc2cc(C#Cc3ccc([CH])cc3)cc(C#Cc3ccc([CH])cc3)c2)cc1.Nc1nc(N)nc(N)n1&&xaa.cat0,4.7229400243
linker96_N_linker93_CH_ttc_relaxed_interp_2,Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)n2)cc1.[CH]c1ccc(N(c2ccc([CH])cc2)c2ccc([CH])cc2)cc1&&ttc.cat1,4.1215256981
linker98_C_linker84_C_gis_relaxed_interp_3,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1cc(N)c(C)nn1&&gis.cat2,4.7130153977
linker95_C_linker92_C_nof_relaxed,Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1.Cc1cc(C)cc(C)c1&&nof.cat0,4.3518517058
linker107_C_linker83_C_lvt_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.Cc1nnc(C)c2ccccc12&&lvt.cat0,4.1201869998
linker111_C_linker92_C_tfg_relaxed,C[Si](C)(C)C.Cc1cc(C)cc(C)c1&&tfg.cat0,4.2595136778
linker108_C_linker11_C_gme_relaxed,Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43.Cc1c(N)c(N)c(C)c(N)c1N&&gme.cat0,4.5593206932
linker102_N_linker6_CH_sql_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1cc([N+](=O)[O-])c([CH])c([N+](=O)[O-])c1&&sql.cat0,4.0277770057
linker102_CH_linker15_N_pcb_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.Nc1ccc(-c2ccc(N)cc2N)cc1&&pcb.cat0,4.726713135
linker103_N_linker50_CH_irl_relaxed_interp_2,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])c2nc(NC)cnc12&&irl.cat1,4.0121699802
linker103_CH_linker9_N_unc_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Cc1c(N)ccc(N)c1C&&unc.cat1,4.3027383413
linker94_C_linker85_C_kgd-a_relaxed,Cc1ccc(-c2cccc(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1.CC(=O)c1cc(C)nnc1C&&kgd-a.cat0,4.0746681201
linker108_N_linker9_CH_rhr_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc([CH])c(C)c1C&&rhr.cat0,4.3837009287
linker99_N_linker60_CH_mer_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1nc(C)c([CH])nc1C&&mer.cat0,4.0931288705
linker94_NH_linker94_CH2_bpj_relaxed_interp_3,[NH]c1ccc(-c2cccc(-c3ccc([NH])cc3)c2-c2ccc([NH])cc2)cc1.[CH2]c1ccc(-c2cccc(-c3ccc([CH2])cc3)c2-c2ccc([CH2])cc2)cc1&&bpj.cat2,4.2625652852
linker105_N_linker33_CH_unj_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.[CH]c1cc2ccc3cc([CH])c(C)nc3c2nc1C&&unj.cat0,4.1143409413
linker95_C_linker37_C_hca_relaxed,Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1.Cc1cnc(-c2ncc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&hca.cat0,4.6522580435
linker98_CH_linker59_N_sql_relaxed,[CH]c1ccc(-c2c3nc(c(-c4ccc([CH])cc4)c4ccc([nH]4)c(-c4ccc([CH])cc4)c4nc(c(-c5ccc([CH])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1nc(N)cnc1N&&sql.cat0,4.0624462349
linker103_CO_linker33_NH_qtz_relaxed_interp_2,O=Cc1ccc2c(c1)C1(c3cc(C=O)ccc3-2)c2cc(C=O)ccc2-c2ccc(C=O)cc21.Cc1nc2c(ccc3cc([NH])c(C)nc32)cc1[NH]&&qtz.cat1,4.0546062476
linker111_C_linker28_C_unj_relaxed,C[Si](C)(C)C.Cc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)cc1&&unj.cat0,4.1147971775
linker103_NH_linker33_CH2_gis_relaxed_interp_3,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3-2)c2cc([NH])ccc2-c2ccc([NH])cc21.[CH2]c1cc2ccc3cc([CH2])c(C)nc3c2nc1C&&gis.cat2,4.2827724022
linker109_N_linker50_CH_gis_relaxed,NC(N)(N)N.[CH]c1ccc([CH])c2nc(NC)cnc12&&gis.cat0,4.5087747431
linker109_N_linker2_CH_sod_relaxed_interp_2,NC(N)(N)N.[CH]c1ccc([CH])c(O)c1&&sod.cat1,4.016995916
linker103_N_linker37_CH_crb_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cnc(-c2ncc([CH])cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&crb.cat0,4.0140991357
linker102_N_linker63_CH_gis_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1cnc([CH])c(CO)n1&&gis.cat0,4.2427306492
linker104_N_linker1_CH_kgm_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2O)c(O)c(N)c1O.[CH]c1ccc([CH])c(N)c1&&kgm.cat0,4.1144236787
linker91_C_linker16_C_car_relaxed,Cc1nc(C)nc(C)n1.Cc1ccc(-c2ccc(C)cc2N)c(N)c1&&car.cat0,4.1097014472
linker91_C_linker9_C_hca_relaxed,Cc1nc(C)nc(C)n1.Cc1ccc(C)c(C)c1C&&hca.cat0,4.8492211642
linker108_N_linker12_CH_mdf_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1c(O)c(O)c([CH])c(O)c1O&&mdf.cat0,4.3317234302
linker96_C_linker87_C_kgd-a_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1ccc(C)cc1&&kgd-a.cat0,4.0497377284
linker98_CH_linker10_N_cdl_relaxed,[CH]c1ccc(-c2c3nc(c(-c4ccc([CH])cc4)c4ccc([nH]4)c(-c4ccc([CH])cc4)c4nc(c(-c5ccc([CH])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Nc1ccc(N)c([N+](=O)[O-])c1[N+](=O)[O-]&&cdl.cat0,4.1579940299
linker98_CH_linker78_N_lvt_relaxed_interp_3,[CH]c1ccc(-c2c3nc(c(-c4ccc([CH])cc4)c4ccc([nH]4)c(-c4ccc([CH])cc4)c4nc(c(-c5ccc([CH])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.COc1nc(N)ncc1N&&lvt.cat2,4.0628632704
linker97_CH_linker76_N_nbo_relaxed_interp_4,[CH]C1(c2c3nc(c(C4([CH])C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4([CH])C=CC(c5ccccc5)=CC4)c4nc(c(C5([CH])C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.Nc1cnc(N)nc1&&nbo.cat3,4.3350972677
linker106_N_linker47_CH_dei-z_relaxed_interp_2,Nc1cc(-c2cc(N)c(N)c(N)c2N)c(N)c(N)c1N.[CH]c1ccc([CH])c2nc3ccccc3nc12&&dei-z.cat1,4.1337741289
linker96_C_linker81_C_kgd-a_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1ccc(C)nn1&&kgd-a.cat0,4.1657200731
linker97_N_linker82_CH_kgm_relaxed,NC1(c2c3nc(c(C4(N)C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4(N)C=CC(c5ccccc5)=CC4)c4nc(c(C5(N)C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.[CH]c1cc(C)c([CH])nn1&&kgm.cat0,4.395848906
linker101_C_linker27_C_gme_relaxed,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1ccc2c(c1)CCc1cc(C)cc([N+](=O)[O-])c1-2&&gme.cat0,4.0274705133
linker92_N_linker96_CH_zme_relaxed,Nc1cc(N)cc(N)c1.[CH]c1ccc(-c2nc(-c3ccc([CH])cc3)nc(-c3ccc([CH])cc3)n2)cc1&&zme.cat0,4.0481080832
linker97_N_linker84_CH_cds_relaxed_interp_4,NC1(c2c3nc(c(C4(N)C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4(N)C=CC(c5ccccc5)=CC4)c4nc(c(C5(N)C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.[CH]c1cc(N)c([CH])nn1&&cds.cat3,4.0827496016
linker96_C_linker95_C_nof_relaxed_interp_3,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1&&nof.cat2,4.0544182506
linker93_C_linker93_C_ttd_relaxed,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1.Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1&&ttd.cat0,4.8621341427
linker107_C_linker77_C_dia_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.Cc1ncc(C)c(C)n1&&dia.cat0,4.4985266847
linker93_C_linker72_C_hca_relaxed,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&hca.cat0,4.5421300977
linker108_CH2_linker30_NH_lvt_relaxed_interp_4,[CH2]c1cc([CH2])c2ccc3c([CH2])cc([CH2])c4ccc1c2c43.[NH]c1ccc(-c2ccc([NH])cn2)nc1&&lvt.cat3,4.232290751
linker100_N_linker62_CH_ulj_relaxed,Nc1cc(N)c(O)c(-c2cc(N)cc(N)c2O)c1.[CH]c1cnc([CH])c(C#N)n1&&ulj.cat0,4.0380651722
linker91_C_linker70_C_tts-a_relaxed,Cc1nc(C)nc(C)n1.COc1nc(C)c(OC)nc1C&&tts-a.cat0,4.4950024119
linker101_C_linker41_C_dei-z_relaxed_interp_2,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1ccc(C)c2ocnc12&&dei-z.cat1,4.6424859397
linker94_C_linker91_C_hee_relaxed,Cc1ccc(-c2cccc(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1.Cc1nc(C)nc(C)n1&&hee.cat0,4.005159017
linker108_CH2_linker15_NH_lvt_relaxed,[CH2]c1cc([CH2])c2ccc3c([CH2])cc([CH2])c4ccc1c2c43.[NH]c1ccc(-c2ccc([NH])cc2N)cc1&&lvt.cat0,4.5212149924
linker97_C_linker45_C_nbo_relaxed_interp_3,CC1(c2c3nc(c(C4(C)C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4(C)C=CC(c5ccccc5)=CC4)c4nc(c(C5(C)C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.Cc1ccc(C)c2nccnc12&&nbo.cat2,4.6168215147
linker95_N_linker91_CH_ptd_relaxed,Nc1ccc(C#Cc2cc(C#Cc3ccc(N)cc3)cc(C#Cc3ccc(N)cc3)c2)cc1.[CH]c1nc([CH])nc([CH])n1&&ptd.cat0,4.176161756
linker106_CH_linker3_N_dei-z_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2N)c(N)c([CH])c1N.Cc1cc(N)ccc1N&&dei-z.cat0,4.6122642369
linker110_C_linker40_C_acs-a_relaxed_interp_2,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cnc2c(c1)C(=O)C(=O)c1cc(C)cnc1-2&&acs-a.cat1,4.0582210822
linker108_N_linker18_CH_cds_relaxed_interp_2,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1cc(N)c(-c2cc(N)c([CH])c([N+](=O)[O-])c2)cc1[N+](=O)[O-]&&cds.cat1,4.0446529688
linker98_C_linker48_C_htb_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1nc2c(C)ccc(C)c2nc1C&&htb.cat0,4.7849409565
linker101_CH_linker59_N_umc_relaxed_interp_2,[CH]c1cc([CH])c(N)c(-c2cc([CH])cc([CH])c2N)c1.Cc1nc(N)cnc1N&&umc.cat1,4.211511966
linker109_N_linker81_CH_umi_relaxed,NC(N)(N)N.[CH]c1ccc([CH])nn1&&umi.cat0,4.6190082889
linker103_N_linker57_CH_npo_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])c2c(=O)nc[nH]c12&&npo.cat0,4.1031931272
linker109_CH_linker59_N_dft_relaxed,[CH]C([CH])([CH])[CH].Cc1nc(N)cnc1N&&dft.cat0,4.6775615473
linker92_C_linker93_C_hee_relaxed,Cc1cc(C)cc(C)c1.Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1&&hee.cat0,4.7376157736
linker99_C_linker35_C_gis_relaxed_interp_2,CC1(C)C=C(c2ccccc2)CC(C)(C)C1.Cc1cnc2c(ccc3cc(C)cnc32)c1&&gis.cat1,4.5253854212
linker102_N_linker82_CH_rhr_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1cc(C)c([CH])nn1&&rhr.cat0,4.1514766958
linker109_N_linker64_CH_uni_relaxed,NC(N)(N)N.[CH]c1cnc([CH])c(C=O)n1&&uni.cat0,4.0825018145
linker94_N_linker25_CH_hcb_relaxed,Nc1ccc(-c2cccc(-c3ccc(N)cc3)c2-c2ccc(N)cc2)cc1.[CH]c1ccc(-c2ccc([CH])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1&&hcb.cat0,4.0341968293
linker109_N_linker46_CH_uni_relaxed,NC(N)(N)N.[CH]c1ccc([CH])c2nc(C)cnc12&&uni.cat0,4.1084319029
linker95_C_linker71_C_hcb_relaxed,Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1.Cc1cnc(C)c(C(N)=O)n1&&hcb.cat0,4.1476290523
linker105_CH_linker39_N_pcl_relaxed,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2)cc([CH])c1O.Nc1cnc2c(c1)nnc1cc(N)cnc12&&pcl.cat0,4.1247806742
linker103_N_linker16_CH_dia_relaxed_interp_2,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc(-c2ccc([CH])cc2N)c(N)c1&&dia.cat1,4.0761540858
linker110_C_linker39_C_lcy-a_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cnc2c(c1)nnc1cc(C)cnc12&&lcy-a.cat0,4.2740417875
linker109_N_linker58_CH_pcl_relaxed,NC(N)(N)N.[CH]c1cnc([CH])cn1&&pcl.cat0,4.6446373335
linker98_CH_linker80_N_dia_relaxed,[CH]c1ccc(-c2c3nc(c(-c4ccc([CH])cc4)c4ccc([nH]4)c(-c4ccc([CH])cc4)c4nc(c(-c5ccc([CH])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.CC(C)(C)c1nc(N)[nH]c(=O)c1N&&dia.cat0,4.2027461804
linker105_C_linker58_C_nfa_relaxed,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O.Cc1cnc(C)cn1&&nfa.cat0,4.2989752275
linker100_CH_linker35_N_qtz_relaxed_interp_2,[CH]c1cc([CH])c(O)c(-c2cc([CH])cc([CH])c2O)c1.Nc1cnc2c(ccc3cc(N)cnc32)c1&&qtz.cat1,4.0379074009
linker106_N_linker83_CH_gme_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2N)c(N)c(N)c1N.[CH]c1nnc([CH])c2ccccc12&&gme.cat0,4.1700641175
linker103_C_linker14_C_uoc_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(C)cc21.Cc1ccc(-c2ccc(C)cc2CO)c(CO)c1&&uoc.cat0,4.0444090602
linker109_C_linker12_C_cdl_relaxed,CC(C)(C)C.Cc1c(O)c(O)c(C)c(O)c1O&&cdl.cat0,4.9059037823
linker98_C_linker28_C_htb_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)cc1&&htb.cat0,4.1840878371
linker95_N_linker32_CH_hcb_relaxed,Nc1ccc(C#Cc2cc(C#Cc3ccc(N)cc3)cc(C#Cc3ccc(N)cc3)c2)cc1.[CH]c1cnc(-c2ncc([CH])cc2N)c(N)c1&&hcb.cat0,4.5167558414
linker111_C_linker98_C_bbq_relaxed,C[Si](C)(C)C.Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1&&bbq.cat0,4.467458395
linker103_CH_linker30_N_lcs_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Nc1ccc(-c2ccc(N)cn2)nc1&&lcs.cat0,4.9638317434
linker103_CH_linker46_N_can_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Cc1cnc2c(N)ccc(N)c2n1&&can.cat0,4.478851961
linker103_NH_linker21_CH2_sod_relaxed,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3-2)c2cc([NH])ccc2-c2ccc([NH])cc21.[CH2]c1cc(C)c(-c2c(C)cc([CH2])cc2C)c(C)c1&&sod.cat0,4.4068476536
linker108_NH_linker21_CH2_lvt_relaxed_interp_2,[NH]c1cc([NH])c2ccc3c([NH])cc([NH])c4ccc1c2c43.[CH2]c1cc(C)c(-c2c(C)cc([CH2])cc2C)c(C)c1&&lvt.cat1,4.0103001422
